group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
frequent,CAFNet-D + ATC kNN k=20 beta=0.2,0.46827855129363716,0.21138845719353141,749,0.6057689355258494,0.2882993349696111,749,0.5024477080551847,0.2785054792339333,749,0.3176546346806397,0.18428681411271838,749
frequent,CAFNet-D + ATC kNN k=20 beta=0.3,0.4581392256420062,0.21072644436475504,749,0.5936075879730819,0.286349750563916,749,0.4940809968847352,0.27553594719388974,749,0.3114449598835445,0.18072745329464587,749
frequent,CAFNet-D + ATC kNN k=20 beta=0.5,0.4449313211471355,0.20959295662262595,749,0.5790261804182405,0.2869236117206105,749,0.48144192256341795,0.2719093555581165,749,0.30318585850528784,0.17964957227127296,749
frequent,CAFNet-D + ATC kNN k=20 beta=0.8,0.4339700022707538,0.20819375277775512,749,0.565832595431632,0.2863405558685338,749,0.47174009790832216,0.26871607999445063,749,0.2967976442965094,0.17814742116036061,749
frequent,CAFNet-D + ATC kNN k=20 beta=1.0,0.4292555810133097,0.20773044737509608,749,0.5609246120916977,0.2866509946932325,749,0.46782376502002665,0.2689383450297459,749,0.29376876339757574,0.17887187926233525,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.05,0.48299490213942287,0.21284023568287397,749,0.622256354215804,0.2892313945431167,749,0.519537160658656,0.2814414545272065,749,0.33036032207766924,0.18555226138766323,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.1,0.47149041888283244,0.21190345464797467,749,0.6076784774664278,0.28920442005247443,749,0.508233199821985,0.27835168036755276,749,0.32257815337021606,0.18386480938289707,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.2,0.4520341070515043,0.20980357010026082,749,0.585203634761211,0.29071662274564924,749,0.4872274143302181,0.27407010185879893,749,0.3069378453170392,0.17892793496697607,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.3,0.4390523207069816,0.2083636783554458,749,0.568516135066787,0.29094271355565027,749,0.47298620382732537,0.26842412955421757,749,0.2970971382946133,0.1750587481214214,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.5,0.4237828541921584,0.20693908084931698,749,0.5466627277711161,0.2879578866483999,749,0.4587449933244326,0.2667827796015103,749,0.2862747056445573,0.17230933319937478,749
frequent,CAFNet-D + ATC kNN k=5 beta=0.8,0.41381184514704394,0.20615205262578593,749,0.535687864905961,0.2864438230638,749,0.4461949265687583,0.26399477497870283,749,0.2778998675294496,0.1694741383356929,749
frequent,CAFNet-D + ATC kNN k=5 beta=1.0,0.4105075420839357,0.20581868716339027,749,0.5299862549762415,0.2860142232112305,749,0.44281263907432133,0.2638229254664128,749,0.27482220506589683,0.16731473929244237,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.05,0.4874227675328493,0.2132694403797099,749,0.6287115559573236,0.2882577757472547,749,0.5230974632843792,0.2833814903414224,749,0.3324794055840735,0.18758930071426994,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.1,0.4809524223496061,0.21319328578702168,749,0.6199355343398292,0.28839752551587083,749,0.5160658655985759,0.28151351898604526,749,0.3277459876314853,0.18669721937553616,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.2,0.4696748074087749,0.2116567763356924,749,0.6068109489107391,0.28874572689395095,749,0.5034267912772585,0.27921959647254746,749,0.3183529527234096,0.18523852040118952,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.3,0.46063956415737,0.2104781192797332,749,0.5968859486476507,0.28624424826528894,749,0.49577214063195374,0.2758472892323372,749,0.31352458016495943,0.1825677374803404,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.5,0.447528458240772,0.21042738416233978,749,0.5812080289009252,0.2869195335369483,749,0.4839341344014241,0.27272258696490653,749,0.3052296038017423,0.17834798165091073,749
frequent,CAFNet-D + ATC kNN k=50 beta=0.8,0.437651765341948,0.2088698021847094,749,0.5694865925383366,0.2843094646842453,749,0.4756564307966178,0.270223389765524,749,0.29964329592096706,0.17677820432892682,749
frequent,CAFNet-D + ATC kNN k=50 beta=1.0,0.43324290752365063,0.20845826313500954,749,0.5648990563491088,0.2854780901817267,749,0.47138406764574986,0.2698478881637114,749,0.29656523631747617,0.17787385100172018,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.05,0.48511605260651935,0.21296639415138782,749,0.6240270766460331,0.2889368904151635,749,0.5214063195371607,0.2824435720177598,749,0.3307989399339342,0.18597580061146265,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.1,0.47627375032664104,0.21314438332977592,749,0.6138541686362502,0.29088478792935324,749,0.5133066310636405,0.2814676952283487,749,0.3251713316974845,0.1866800738218939,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.2,0.4607249978792299,0.2116684382199878,749,0.5951172424431935,0.28960047627393587,749,0.49746328437917225,0.27841933042374634,749,0.3124486928617361,0.18163620858366172,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.3,0.4491236959695167,0.21007445725620255,749,0.5810358563024498,0.28991161985485303,749,0.4854472630173565,0.2715633248601352,749,0.3064157018774395,0.1804524947716618,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.5,0.4339473162821651,0.20914030835150604,749,0.5599436355208068,0.2889939942153555,749,0.47138406764574986,0.2683907021879199,749,0.2958169253453963,0.1768877298998814,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=0.8,0.4222661281916172,0.20826822290199326,749,0.545814973737994,0.2864434456923369,749,0.45963506898086337,0.2663842929741341,749,0.28695724082034796,0.17613385789774566,749
frequent,CAFNet-D + ATC+target kNN k=10 beta=1.0,0.4176126064603608,0.2077534278927893,749,0.5396141141674806,0.28661894341005006,749,0.4542056074766356,0.2650108101664082,749,0.28332590952165715,0.17548407322205167,749
frequent,CAFNet-D + ATC+target kNN k=20 beta=0.05,0.48718889734884263,0.21359160212714803,749,0.626977081883059,0.2886517548317808,749,0.5230084557187361,0.2827800481513946,749,0.33208668806219005,0.18734241326876352,749
