drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
28,CAFNet,30,0.7944444444444445,0.7579055965983825,0.6903825069467227,0.7666666666666667
28,A3Net,30,0.6833333333333333,0.7036384667963616,0.42847630977630613,0.7333333333333333
28,CAFNet-D w/o association residual,30,0.6166666666666667,0.6657529086553206,0.3425016214450201,0.6666666666666666
28,CAFNet-D w/o bias/popularity prior,30,0.6055555555555555,0.6256185807656396,0.37603763341903684,0.6666666666666666
28,Global popularity,30,0.513888888888889,0.5736764226951561,0.0016296296296296306,0.36666666666666664
28,HSTrans100,30,0.6055555555555555,0.6270581270581271,0.08493614842494329,0.6
29,CAFNet-D,160,0.5416015624999999,0.5132102584446153,0.4158986834692769,0.5375
29,CAFNet,160,0.634765625,0.5937364109309433,0.4909722443204373,0.675
29,A3Net,160,0.5390625,0.5272346608211476,0.18531553461216393,0.54375
29,CAFNet-D w/o association residual,160,0.57734375,0.5306901521684377,0.49410068442230115,0.60625
29,CAFNet-D w/o bias/popularity prior,160,0.5259765625,0.5038842154760259,0.2877294598147273,0.5125
29,Global popularity,160,0.49404296875,0.48243935044767894,-0.02642592592592593,0.49375
29,HSTrans100,160,0.5994140625,0.5655453809273927,0.17437191028147936,0.60625
30,CAFNet-D,1325,0.49507725169099326,0.5078951460185834,-0.008058365216513845,0.4981132075471698
30,CAFNet,1325,0.4481110715557137,0.4728865339483272,-0.15291087238574927,0.43471698113207546
30,A3Net,1325,0.4797351370594518,0.48823575284074383,-0.06758370044483046,0.4649056603773585
30,CAFNet-D w/o association residual,1325,0.4923175507297971,0.5031988627614693,0.014949424479086447,0.4981132075471698
30,CAFNet-D w/o bias/popularity prior,1325,0.4419166963332146,0.4757438055519089,-0.33298439588749185,0.41283018867924526
30,Global popularity,1325,0.5083659665361339,0.5230822172239538,0.007237456324248777,0.48150943396226414
30,HSTrans100,1325,0.4704563901744393,0.490256365408017,-0.11601880303531323,0.4611320754716981
31,CAFNet-D,460,0.5362476370510397,0.586135444365004,0.16896621661422692,0.532608695652174
31,CAFNet,460,0.650992438563327,0.6768558254822494,0.5223247614567694,0.7347826086956522
31,A3Net,460,0.6375354442344046,0.6666448418329572,0.4542698940343184,0.7347826086956522
31,CAFNet-D w/o association residual,460,0.5995510396975425,0.620599654253423,0.4144381310021424,0.6847826086956522
31,CAFNet-D w/o bias/popularity prior,460,0.635538752362949,0.6563366435116167,0.3815426154791013,0.7239130434782609
31,Global popularity,460,0.5734050094517957,0.6255205476526469,0.0570144927536232,0.6326086956521739
31,HSTrans100,460,0.5243383742911153,0.5765868634789961,0.20478074170001176,0.5608695652173913
32,CAFNet-D,105,0.7668934240362811,0.8120887213923076,0.7696725604434808,0.8
32,CAFNet,105,0.8417233560090702,0.8865230547309126,1.193385149609475,0.8952380952380953
32,A3Net,105,0.692063492063492,0.7106451540574974,0.585849710163616,0.6857142857142857
32,CAFNet-D w/o association residual,105,0.7242630385487528,0.7722147123821288,0.7571572381116095,0.8095238095238095
32,CAFNet-D w/o bias/popularity prior,105,0.8317460317460317,0.8742164014002263,0.7334999166783832,0.9047619047619048
32,Global popularity,105,0.6514739229024944,0.7050662492347592,0.10730158730158729,0.6571428571428571
32,HSTrans100,105,0.6757369614512473,0.6933740307938396,0.6802541075717835,0.7047619047619048
33,CAFNet-D,1175,0.4583684925305568,0.4801995917719465,-0.17971659211085197,0.44
33,CAFNet,1175,0.48052512449071977,0.47882580328927715,-0.07788362358875098,0.48340425531914893
33,A3Net,1175,0.4980027161611589,0.521927692636986,0.0221843300791497,0.49531914893617024
33,CAFNet-D w/o association residual,1175,0.44021004979628786,0.4838475686079113,-0.42739412618127276,0.3931914893617021
33,CAFNet-D w/o bias/popularity prior,1175,0.4428646446355817,0.46667093913385443,-0.27115176383485184,0.38553191489361704
33,Global popularity,1175,0.5059483929379809,0.5158181394612553,0.005299290780141844,0.49106382978723406
33,HSTrans100,1175,0.44017021276595747,0.46494464342877506,-0.2528784477774133,0.3659574468085106
34,CAFNet-D,540,0.6327503429355281,0.6465032610882976,0.6397960422560572,0.6611111111111111
34,CAFNet,540,0.6545953360768175,0.6965020412773918,0.7801359932076324,0.687037037037037
34,A3Net,540,0.6457304526748971,0.6945946076220839,0.8363131500539128,0.6722222222222223
34,CAFNet-D w/o association residual,540,0.6403635116598079,0.6590114816031416,1.0016296854242683,0.65
34,CAFNet-D w/o bias/popularity prior,540,0.5990397805212619,0.6194223937828248,0.5444393606649505,0.6129629629629629
34,Global popularity,540,0.5467163923182442,0.5857005464776801,0.03995061728395062,0.5981481481481481
34,HSTrans100,540,0.5371399176954732,0.541617635310133,0.12920731835895113,0.562962962962963
35,CAFNet-D,110,0.8012396694214876,0.7784515993625646,1.52148487737233,0.8272727272727273
35,CAFNet,110,0.7710743801652893,0.7124268167606231,0.9825181522829967,0.7909090909090909
35,A3Net,110,0.7545454545454545,0.7439963655063103,1.134751747176051,0.8090909090909091
35,CAFNet-D w/o association residual,110,0.8090909090909092,0.7832768291353219,1.9472820384258573,0.8181818181818182
35,CAFNet-D w/o bias/popularity prior,110,0.8681818181818182,0.8511762052921881,2.3248447916724464,0.8545454545454545
35,Global popularity,110,0.5954545454545456,0.6537536377140916,0.07583838383838384,0.6090909090909091
35,HSTrans100,110,0.5814049586776859,0.6219014044787359,0.20527948953888633,0.6090909090909091
36,CAFNet-D,110,0.5954545454545455,0.6889189919026484,0.6010724447667599,0.6636363636363637
36,CAFNet,110,0.6607438016528926,0.7107425229427448,0.6416660430756482,0.6545454545454545
36,A3Net,110,0.6231404958677687,0.6148414120775705,0.29643260823054746,0.6454545454545455
36,CAFNet-D w/o association residual,110,0.6140495867768595,0.7047559440649254,0.48973905691369013,0.7181818181818181
36,CAFNet-D w/o bias/popularity prior,110,0.6239669421487604,0.6937319875250265,0.39976253604347056,0.6909090909090909
36,Global popularity,110,0.6074380165289256,0.7093446690747174,0.1215084175084175,0.7090909090909091
36,HSTrans100,110,0.678099173553719,0.7597836958113187,0.7506926857612349,0.7636363636363637
37,CAFNet-D,180,0.5268518518518519,0.6303690780892599,-0.19807720624117386,0.55
37,CAFNet,180,0.5532407407407407,0.5915653670113556,0.23117686887789105,0.5722222222222222
37,A3Net,180,0.5237654320987654,0.5516649358459369,0.09275872152712608,0.5166666666666667
37,CAFNet-D w/o association residual,180,0.5214506172839506,0.6248286044732937,-0.07373137940238747,0.5944444444444444
37,CAFNet-D w/o bias/popularity prior,180,0.5677469135802469,0.6480118005509068,0.2755872093141079,0.6388888888888888
37,Global popularity,180,0.577391975308642,0.6424763977799964,0.07139917695473251,0.6666666666666666
37,HSTrans100,180,0.5439814814814814,0.5898669015520044,0.14861809520257843,0.5944444444444444
38,CAFNet-D,85,0.8110726643598616,0.8387690433981417,1.1012227088212967,0.8117647058823529
38,CAFNet,85,0.8013840830449827,0.8793472563285407,1.774265281943714,0.8
38,A3Net,85,0.8685121107266436,0.8735478191188644,1.732622661836007,0.8941176470588236
38,CAFNet-D w/o association residual,85,0.7487889273356401,0.7990756363992956,1.1818642354186844,0.7176470588235294
38,CAFNet-D w/o bias/popularity prior,85,0.855363321799308,0.8822055858811867,0.8255750039482818,0.8470588235294118
38,Global popularity,85,0.8826989619377161,0.8786915858451736,0.21538997821350758,0.9294117647058824
38,HSTrans100,85,0.8698961937716263,0.9008913657066928,1.3420366714982426,0.8588235294117647
39,CAFNet-D,30,0.5166666666666666,0.6304907628920786,0.12608443275094033,0.5666666666666667
39,CAFNet,30,0.5333333333333333,0.6013007054673721,0.18453261231382698,0.43333333333333335
39,A3Net,30,0.6055555555555555,0.6025710595038326,0.5658191313346227,0.6666666666666666
39,CAFNet-D w/o association residual,30,0.6944444444444444,0.6988960113960113,0.964928138256073,0.7666666666666667
39,CAFNet-D w/o bias/popularity prior,30,0.6222222222222222,0.5966302305154682,0.6989158309996129,0.7
39,Global popularity,30,0.6555555555555556,0.7107549443549877,0.11091358024691354,0.8
39,HSTrans100,30,0.5388888888888889,0.5612659531065602,0.20142223139603932,0.5333333333333333
40,CAFNet-D,115,0.4170132325141777,0.48749606604280105,-0.44935217707053476,0.391304347826087
40,CAFNet,115,0.38109640831758035,0.4830609239393181,-0.27743361611729084,0.3565217391304348
40,A3Net,115,0.4725897920604915,0.5184272305120053,-0.1104222314513247,0.45217391304347826
40,CAFNet-D w/o association residual,115,0.499054820415879,0.5400228672743267,-0.13571746606865653,0.48695652173913045
40,CAFNet-D w/o bias/popularity prior,115,0.351984877126654,0.42662409279129065,-1.2967629730701447,0.3391304347826087
40,Global popularity,115,0.5272211720226844,0.5537679188838537,0.012676328502415457,0.5130434782608696
40,HSTrans100,115,0.44801512287334594,0.48692792256313994,-0.25215017523454586,0.391304347826087
41,CAFNet-D,635,0.6255936511873024,0.6656868940477014,0.7428974388973919,0.721259842519685
41,CAFNet,635,0.6521793043586087,0.6911221906214245,0.710137187906607,0.6724409448818898
41,A3Net,635,0.5726765453530908,0.637387360556727,0.2913907045630489,0.6141732283464567
41,CAFNet-D w/o association residual,635,0.6267964535929071,0.672118070954397,0.40823588868764443,0.7118110236220473
41,CAFNet-D w/o bias/popularity prior,635,0.6265732531465062,0.6558489538510297,0.4940535478117898,0.705511811023622
41,Global popularity,635,0.5698307396614793,0.6431094940081439,0.05628229804607757,0.6488188976377953
41,HSTrans100,635,0.5701903403806807,0.6143787736511965,0.3378581739199443,0.5952755905511811
42,CAFNet-D,120,0.7118055555555556,0.7635198843417221,0.9266502885924032,0.825
42,CAFNet,120,0.7263888888888889,0.7422751087349987,0.9262472239633401,0.8166666666666667
42,A3Net,120,0.6770833333333334,0.6853984032385296,0.7737306248396635,0.7333333333333333
42,CAFNet-D w/o association residual,120,0.7392361111111111,0.7903737655975152,1.1122919749468565,0.825
42,CAFNet-D w/o bias/popularity prior,120,0.7600694444444444,0.7943368566804885,1.227535916492343,0.8583333333333333
42,Global popularity,120,0.6189236111111112,0.718639609953617,0.1275061728395062,0.6583333333333333
42,HSTrans100,120,0.6482638888888889,0.7248410856293772,0.9091833177953959,0.6916666666666667
43,CAFNet-D,50,0.64,0.7552404779984518,0.38828847497701646,0.76
43,CAFNet,50,0.548,0.6345051845567494,0.25974645540118224,0.46
43,A3Net,50,0.794,0.8058346445103457,1.0932480919361114,0.92
43,CAFNet-D w/o association residual,50,0.6299999999999999,0.7101593582699212,0.9363230672478676,0.62
43,CAFNet-D w/o bias/popularity prior,50,0.694,0.7787079622260715,0.7028210612013936,0.84
43,Global popularity,50,0.691,0.7867183255341149,0.17493333333333333,0.78
43,HSTrans100,50,0.654,0.7319955694440167,0.796850787550211,0.66
44,CAFNet-D,25,0.544,0.5895037329819939,0.32904494106769555,0.6
44,CAFNet,25,0.456,0.507668854443048,-0.14220731675624843,0.4
44,A3Net,25,0.392,0.4797122699647244,-0.16522147178649882,0.32
44,CAFNet-D w/o association residual,25,0.392,0.5103190287972896,-0.345890526175499,0.32
44,CAFNet-D w/o bias/popularity prior,25,0.52,0.5468253968253968,0.5465422827005386,0.56
44,Global popularity,25,0.46399999999999997,0.5498561721965978,-0.020859259259259258,0.44
44,HSTrans100,25,0.4,0.4717255121196567,-0.07133883953094483,0.44
45,CAFNet-D,30,0.5888888888888888,0.6043241370622323,0.29907256836692486,0.7
45,CAFNet,30,0.6111111111111112,0.5869281045751633,0.4025939737757047,0.6666666666666666
45,A3Net,30,0.2777777777777778,0.4190992267817826,-0.4125652372837066,0.26666666666666666
45,CAFNet-D w/o association residual,30,0.5944444444444444,0.6388343799058085,-0.016181874026854892,0.6
45,CAFNet-D w/o bias/popularity prior,30,0.6166666666666667,0.6030419749474856,1.173807926972707,0.6666666666666666
45,Global popularity,30,0.6472222222222223,0.6897063991128941,0.11387654320987654,0.6
45,HSTrans100,30,0.5777777777777777,0.620748299319728,0.27437408988674483,0.6333333333333333
46,CAFNet-D,100,0.726,0.7795005447436905,1.394592897221446,0.84
46,CAFNet,100,0.6395,0.7191436625163031,0.7226815644651653,0.64
46,A3Net,100,0.617,0.6486444826066194,0.5562042678147554,0.65
46,CAFNet-D w/o association residual,100,0.6975,0.7753600186337828,0.9275670186802745,0.8
46,CAFNet-D w/o bias/popularity prior,100,0.774,0.8198938867906145,1.207005802243948,0.84
46,Global popularity,100,0.6335,0.7296587716757196,0.13617777777777776,0.65
46,HSTrans100,100,0.684,0.734528260838847,0.8410546751320362,0.78
47,CAFNet-D,110,0.7603305785123967,0.7377826107850529,1.0401398185640574,0.8
47,CAFNet,110,0.5603305785123966,0.6768220700840749,0.23025314469229102,0.5909090909090909
47,A3Net,110,0.3975206611570248,0.4892721493166394,-0.49722255299037155,0.4636363636363636
47,CAFNet-D w/o association residual,110,0.6140495867768595,0.6468700188518351,0.6636260730976408,0.7272727272727273
47,CAFNet-D w/o bias/popularity prior,110,0.5809917355371901,0.6253175148861805,0.4171192837032405,0.6090909090909091
47,Global popularity,110,0.5411157024793388,0.6260022332300391,0.06502356902356904,0.5636363636363636
47,HSTrans100,110,0.5809917355371901,0.6040766055399291,0.2602981788868254,0.6727272727272727
48,CAFNet-D,310,0.6198751300728409,0.6802919927834903,0.5303214757853458,0.7161290322580646
48,CAFNet,310,0.6806971904266389,0.694047026162042,0.7419051767356935,0.7161290322580646
48,A3Net,310,0.5828824141519251,0.6392780151346146,0.3185155821152993,0.6580645161290323
48,CAFNet-D w/o association residual,310,0.622684703433923,0.6799598985250128,0.6850621455739583,0.6870967741935484
48,CAFNet-D w/o bias/popularity prior,310,0.5644120707596254,0.6343830049381667,0.27558354663272056,0.567741935483871
48,Global popularity,310,0.5660509885535902,0.6581136430093437,0.07305137395459978,0.5806451612903226
48,HSTrans100,310,0.5150884495317378,0.5627859914990123,0.031091019919803065,0.5193548387096775
49,CAFNet-D,310,0.6827783558792924,0.718973332051479,0.4693266743854169,0.7548387096774194
49,CAFNet,310,0.6304370447450571,0.6719570984096905,0.36281911605788814,0.6870967741935484
49,A3Net,310,0.6654526534859522,0.672411865313352,0.5260442786639736,0.6870967741935484
49,CAFNet-D w/o association residual,310,0.6151925078043705,0.6810986600010875,0.35826539372003846,0.6838709677419355
49,CAFNet-D w/o bias/popularity prior,310,0.6727887617065557,0.7186752451922112,0.4058003647913856,0.7193548387096774
49,Global popularity,310,0.6081425598335067,0.6769719509264043,0.08009080047789724,0.6645161290322581
49,HSTrans100,310,0.6451612903225807,0.6825409057599288,0.6411497923395326,0.6806451612903226
50,CAFNet-D,55,0.7818181818181817,0.74139836711694,1.0029590593142943,0.7454545454545455
50,CAFNet,55,0.8264462809917356,0.8099648997094765,1.1345471013676036,0.8545454545454545
50,A3Net,55,0.7223140495867769,0.6952093317378624,1.2200406513430855,0.7454545454545455
50,CAFNet-D w/o association residual,55,0.7702479338842976,0.7488466050650996,1.2056444785811684,0.8181818181818182
50,CAFNet-D w/o bias/popularity prior,55,0.7223140495867768,0.6996387638509735,0.8569981715895912,0.7090909090909091
50,Global popularity,55,0.743801652892562,0.7334674648983293,0.12234343434343437,0.7454545454545455
50,HSTrans100,55,0.743801652892562,0.7503258215061286,0.6329074967991222,0.7818181818181819
51,CAFNet-D,60,0.8,0.8620393987859194,0.7894476562738418,0.8166666666666667
51,CAFNet,60,0.8986111111111111,0.8755262882193244,0.8982027212778727,0.9166666666666666
51,A3Net,60,0.7569444444444445,0.8175137617116681,0.35203598340352377,0.8
51,CAFNet-D w/o association residual,60,0.8597222222222223,0.8895353307732139,1.263057917356491,0.8333333333333334
51,CAFNet-D w/o bias/popularity prior,60,0.7722222222222223,0.8275386906562144,0.506426782036821,0.7666666666666667
51,Global popularity,60,0.8388888888888889,0.8764150175731633,0.24145679012345678,0.8666666666666667
51,HSTrans100,60,0.8319444444444444,0.8368565903472025,0.9834125032027562,0.85
52,CAFNet-D,125,0.7615999999999999,0.7688540943901795,0.6567176633179188,0.84
52,CAFNet,125,0.5808,0.5755028794208731,0.13052639770507812,0.592
52,A3Net,125,0.78704,0.760673583322065,1.1156076401472093,0.84
52,CAFNet-D w/o association residual,125,0.7174400000000001,0.7549728234281339,0.4883206370770931,0.736
52,CAFNet-D w/o bias/popularity prior,125,0.6944000000000001,0.7378254032762603,0.3189437966942787,0.736
52,Global popularity,125,0.7041600000000001,0.7432306334895857,0.12429037037037038,0.744
52,HSTrans100,125,0.7107199999999999,0.6945625231371085,0.6065891556739808,0.72
53,CAFNet-D,75,0.6097777777777778,0.5873803197018792,0.397480046103398,0.68
53,CAFNet,75,0.6435555555555555,0.6128751106461341,0.6245900971690813,0.6266666666666667
53,A3Net,75,0.6711111111111112,0.6148262799385967,0.7043388303120931,0.72
53,CAFNet-D w/o association residual,75,0.6542222222222223,0.6375776586488792,0.8869347686817248,0.6933333333333334
53,CAFNet-D w/o bias/popularity prior,75,0.6124444444444445,0.6235460857847788,0.32447788963715235,0.68
53,Global popularity,75,0.5168888888888888,0.535421910762688,-0.007525925925925924,0.52
53,HSTrans100,75,0.38488888888888895,0.4616723851179186,-0.4391006900866826,0.30666666666666664
54,CAFNet-D,45,0.9679012345679012,0.9543481974037531,1.083590922753016,0.9777777777777777
54,CAFNet,45,0.9209876543209877,0.8887191771742142,0.8522087547514173,0.9333333333333333
54,A3Net,45,0.891358024691358,0.8195140208168684,0.9135702768961589,0.9111111111111111
54,CAFNet-D w/o association residual,45,0.980246913580247,0.973745703613011,1.0742817249563006,0.9777777777777777
54,CAFNet-D w/o bias/popularity prior,45,0.9555555555555556,0.9353457910788738,0.7424897745251655,0.9555555555555556
54,Global popularity,45,0.9679012345679012,0.9591667915080615,0.296,0.9777777777777777
54,HSTrans100,45,0.9506172839506172,0.9410906216461772,1.2035921037197113,0.9555555555555556
55,CAFNet-D,70,0.5663265306122449,0.5641300886033044,0.2370937469814505,0.6428571428571429
55,CAFNet,70,0.6734693877551021,0.6760387539946349,0.671980800798961,0.5571428571428572
55,A3Net,70,0.639795918367347,0.5586809687717491,0.5343896859458515,0.6285714285714286
55,CAFNet-D w/o association residual,70,0.4897959183673469,0.47692138617340135,0.352260158849614,0.5285714285714286
55,CAFNet-D w/o bias/popularity prior,70,0.6173469387755102,0.5982592846861119,0.45215308676872934,0.6285714285714286
55,Global popularity,70,0.4872448979591837,0.5094341913143063,-0.01602116402116402,0.45714285714285713
55,HSTrans100,70,0.5173469387755102,0.49470990200395604,0.21679189002939633,0.5285714285714286
56,CAFNet-D,315,0.6284706475182665,0.6571432052656605,0.48641414585271997,0.7555555555555555
56,CAFNet,315,0.8119425547996977,0.7650839950916468,1.3243363618259392,0.8666666666666667
56,A3Net,315,0.7204585537918872,0.7195078137589336,0.9868422730811058,0.8253968253968254
56,CAFNet-D w/o association residual,315,0.7278911564625851,0.7264961606119935,1.0249372805808745,0.8571428571428571
56,CAFNet-D w/o bias/popularity prior,315,0.675132275132275,0.6721024169118028,0.746498246810266,0.7365079365079366
56,Global popularity,315,0.5734441924918114,0.6383045958264909,0.065015873015873,0.6476190476190476
56,HSTrans100,315,0.5402872260015117,0.6077937759340601,0.1705119739212687,0.5492063492063493
57,CAFNet-D,1000,0.604565,0.6287244595320803,0.5015806797752157,0.652
57,CAFNet,1000,0.551515,0.5831066399602896,0.21607106732949616,0.588
57,A3Net,1000,0.607425,0.6390697532236911,0.44747391958534716,0.657
57,CAFNet-D w/o association residual,1000,0.549075,0.5892956874808504,0.26600111578404906,0.601
57,CAFNet-D w/o bias/popularity prior,1000,0.608105,0.6184200922036815,0.5262350077582523,0.659
57,Global popularity,1000,0.53328,0.5896323624246704,0.03375259259259259,0.558
57,HSTrans100,1000,0.537515,0.5734087145202333,0.2611931805834174,0.575
58,CAFNet-D,140,0.5510204081632653,0.5988853245108228,0.20617420041401469,0.5714285714285714
58,CAFNet,140,0.6364795918367347,0.6483684652627318,0.557177674504263,0.65
58,A3Net,140,0.5524234693877551,0.6035552672466585,0.10196969221745208,0.55
58,CAFNet-D w/o association residual,140,0.5742346938775511,0.6424008116610631,0.15702320151031018,0.6214285714285714
58,CAFNet-D w/o bias/popularity prior,140,0.5642857142857143,0.6020307418271293,0.05637958023164954,0.5642857142857143
58,Global popularity,140,0.6061224489795918,0.6477024993537085,0.08105820105820105,0.6571428571428571
58,HSTrans100,140,0.5135204081632653,0.5562444758238898,-0.12025065368839673,0.5285714285714286
59,CAFNet-D,200,0.564,0.5772773390378017,0.2642072838358581,0.63
59,CAFNet,200,0.524625,0.5427661481505117,0.13312862731516362,0.48
59,A3Net,200,0.5709375,0.5926417603943829,0.28530776707455524,0.63
59,CAFNet-D w/o association residual,200,0.548125,0.5557867436187343,0.09988098826259374,0.57
59,CAFNet-D w/o bias/popularity prior,200,0.5705,0.5641212975894971,0.2929391358420253,0.61
59,Global popularity,200,0.5570625,0.5795598468948302,0.044066666666666664,0.54
59,HSTrans100,200,0.5745,0.5893652888703876,0.25996607698500157,0.56
60,CAFNet-D,80,0.7406250000000001,0.8315131160378082,0.9903499580919742,0.7625
60,CAFNet,80,0.7945312499999999,0.8518575843430575,1.488143931608647,0.775
60,A3Net,80,0.8234375000000002,0.8615426733849438,1.390828547347337,0.8125
60,CAFNet-D w/o association residual,80,0.8257812499999999,0.8801974894099682,1.578979620640166,0.85
60,CAFNet-D w/o bias/popularity prior,80,0.85625,0.8753832495517643,1.2811094229575246,0.925
60,Global popularity,80,0.796484375,0.8559009607208254,0.21966666666666662,0.7875
60,HSTrans100,80,0.68125,0.7264996764722007,0.3456946760416031,0.7125
61,CAFNet-D,140,0.6581632653061226,0.6994328084795524,0.46031644040984765,0.7214285714285714
61,CAFNet,140,0.6892857142857143,0.696605183442448,0.689103674037116,0.6857142857142857
61,A3Net,140,0.6806122448979592,0.7086453722114526,0.7178114895309721,0.7642857142857142
61,CAFNet-D w/o association residual,140,0.672704081632653,0.7112120173768746,0.46665836844061104,0.6928571428571428
61,CAFNet-D w/o bias/popularity prior,140,0.7022959183673471,0.7205511500972874,0.4120025344192982,0.7142857142857143
61,Global popularity,140,0.6501275510204082,0.7025539390881782,0.10468783068783069,0.75
61,HSTrans100,140,0.6747448979591837,0.6899383554956752,0.7323415882353271,0.7
62,CAFNet-D,45,0.8839506172839505,0.893517120981087,0.9254791445202297,0.9333333333333333
62,CAFNet,45,0.8617283950617283,0.8477152084178228,0.7000261598163181,0.8888888888888888
62,A3Net,45,0.7938271604938272,0.7381996658312449,0.7778445058398776,0.8444444444444444
62,CAFNet-D w/o association residual,45,0.8592592592592593,0.8891972890145288,1.1313595512260994,0.9333333333333333
62,CAFNet-D w/o bias/popularity prior,45,0.8049382716049381,0.8130825071614545,0.6205126987563239,0.8444444444444444
62,Global popularity,45,0.8074074074074074,0.8589934247289395,0.224559670781893,0.8666666666666667
62,HSTrans100,45,0.8074074074074074,0.8662128417288915,1.1850922824607955,0.8444444444444444
63,CAFNet-D,25,0.5920000000000001,0.6432900432900434,0.18436598539352417,0.4
63,CAFNet,25,0.592,0.6613288027761712,0.1269251823425293,0.6
63,A3Net,25,0.664,0.7318181818181819,0.1304764604568482,0.68
63,CAFNet-D w/o association residual,25,0.616,0.677170868347339,0.10252228617668134,0.52
63,CAFNet-D w/o bias/popularity prior,25,0.544,0.637087912087912,-0.1394637107849121,0.4
63,Global popularity,25,0.624,0.647969349342033,0.08444444444444443,0.56
63,HSTrans100,25,0.632,0.6668470418470419,0.5804291790723801,0.64
64,CAFNet-D,155,0.6994797086368367,0.7760094704925384,0.6320706657945149,0.6903225806451613
64,CAFNet,155,0.7972944849115505,0.810507126027688,1.0384567189120477,0.8387096774193549
64,A3Net,155,0.8066597294484912,0.7980751393814713,1.022789622026105,0.8258064516129032
64,CAFNet-D w/o association residual,155,0.7379812695109261,0.8149538957536189,0.8280138040021543,0.7870967741935484
64,CAFNet-D w/o bias/popularity prior,155,0.7423517169614984,0.7771703759676856,0.861300984448603,0.7935483870967742
64,Global popularity,155,0.6965660770031218,0.7722651251953906,0.1432258064516129,0.7483870967741936
64,HSTrans100,155,0.628720083246618,0.6836046498104207,0.5749791364515981,0.6129032258064516
65,CAFNet-D,25,1.0,1.0,1.5415601861476897,1.0
65,CAFNet,25,0.9440000000000001,0.9029882154882156,1.086607024669647,0.92
65,A3Net,25,0.9560000000000001,0.9363215488215488,1.54479145526886,0.96
65,CAFNet-D w/o association residual,25,0.992,0.9923076923076923,1.805550752580166,1.0
65,CAFNet-D w/o bias/popularity prior,25,0.984,0.9851851851851852,1.363799192905426,1.0
65,Global popularity,25,1.0,1.0,0.4191407407407408,1.0
65,HSTrans100,25,0.952,0.9478896103896104,1.1801692938804627,0.96
66,CAFNet-D,150,0.7222222222222222,0.7256304699050359,0.6493699892486136,0.8066666666666666
66,CAFNet,150,0.617111111111111,0.5890108815400923,0.518216631511847,0.6866666666666666
66,A3Net,150,0.5425555555555556,0.5822888398551901,0.20696301589409508,0.5733333333333334
66,CAFNet-D w/o association residual,150,0.7204444444444444,0.6939508118537766,0.7306520859897137,0.8466666666666667
66,CAFNet-D w/o bias/popularity prior,150,0.7342222222222222,0.730925684010219,0.4885575111210346,0.7733333333333333
66,Global popularity,150,0.6108888888888888,0.6593580865203608,0.08498765432098766,0.7466666666666667
66,HSTrans100,150,0.5299999999999999,0.5346509135647635,0.08221783290306726,0.5866666666666667
67,CAFNet-D,155,0.5323621227887617,0.5642199767127193,0.04690281527657665,0.5290322580645161
67,CAFNet,155,0.49386056191467226,0.561968260124865,-0.0496062160499634,0.49032258064516127
67,A3Net,155,0.5097814776274714,0.5325500543565221,0.09953573456694996,0.5096774193548387
67,CAFNet-D w/o association residual,155,0.503850156087409,0.5515335839909241,0.04047497126363935,0.5032258064516129
67,CAFNet-D w/o bias/popularity prior,155,0.4888657648283039,0.5291003560272519,-0.005546503297744271,0.5161290322580645
67,Global popularity,155,0.5682622268470343,0.5905403940562225,0.05655436081242534,0.5741935483870968
67,HSTrans100,155,0.550468262226847,0.5576634268965664,0.15578163520943733,0.5935483870967742
68,CAFNet-D,95,0.8481994459833795,0.8340579054304373,0.763569102632372,0.9052631578947369
68,CAFNet,95,0.9036011080332409,0.8932554975496856,1.442812575458696,0.9578947368421052
