drug_idx,fold,group,model,AP,nDCG@10,P@15,R@15
163,1,mid,CAFNet-D,0.06435355059459366,0.07839826897867534,0.06666666666666667,0.05555555555555555
163,1,mid,CAFNet,0.0686555417358472,0.06362078819895173,0.06666666666666667,0.05555555555555555
163,1,mid,A3Net,0.07863706865822574,0.06362078819895173,0.06666666666666667,0.05555555555555555
163,1,mid,CAFNet-D w/o association residual,0.06305507777403595,0.08514311764162101,0.06666666666666667,0.05555555555555555
163,1,mid,CAFNet-D w/o bias/popularity prior,0.052633533215419456,0.0,0.0,0.0
163,1,mid,Global popularity,0.1024937055228414,0.09478836436955079,0.13333333333333333,0.1111111111111111
163,1,mid,HSTrans100,0.04447138702558108,0.0,0.0,0.0
163,1,frequent,CAFNet-D,0.5177305515007868,1.0,0.9333333333333333,0.2641509433962264
163,1,frequent,CAFNet,0.5352212291095517,0.9148568823583791,0.9333333333333333,0.2641509433962264
163,1,frequent,A3Net,0.44886586560772407,0.7421246259355073,0.8,0.22641509433962265
163,1,frequent,CAFNet-D w/o association residual,0.46607095269175486,1.0,0.8,0.22641509433962265
163,1,frequent,CAFNet-D w/o bias/popularity prior,0.49265743458161354,1.0,0.8,0.22641509433962265
163,1,frequent,Global popularity,0.6166403315711437,1.0,0.8666666666666667,0.24528301886792453
163,1,frequent,HSTrans100,0.39152748776722807,0.5173633627401373,0.4,0.11320754716981132
164,8,rare,CAFNet-D,,,,
164,8,rare,CAFNet,,,,
164,8,rare,A3Net,,,,
164,8,rare,CAFNet-D w/o association residual,,,,
164,8,rare,CAFNet-D w/o bias/popularity prior,,,,
164,8,rare,Global popularity,,,,
164,8,rare,HSTrans100,,,,
164,8,mid,CAFNet-D,,,,
164,8,mid,CAFNet,,,,
164,8,mid,A3Net,,,,
164,8,mid,CAFNet-D w/o association residual,,,,
164,8,mid,CAFNet-D w/o bias/popularity prior,,,,
164,8,mid,Global popularity,,,,
164,8,mid,HSTrans100,,,,
164,8,frequent,CAFNet-D,0.5137190821675668,0.5884674004369674,0.4666666666666667,0.4375
164,8,frequent,CAFNet,0.32383362695862694,0.23680742154717785,0.3333333333333333,0.3125
164,8,frequent,A3Net,0.46973142185123706,0.4924605972327181,0.4,0.375
164,8,frequent,CAFNet-D w/o association residual,0.554182526891565,0.6403089930936582,0.5333333333333333,0.5
164,8,frequent,CAFNet-D w/o bias/popularity prior,0.5746479526665285,0.5766692999492191,0.6666666666666666,0.625
164,8,frequent,Global popularity,0.4413824531285562,0.5884674004369674,0.4,0.375
164,8,frequent,HSTrans100,0.13832290808474343,0.06625422345438904,0.2,0.1875
165,9,rare,CAFNet-D,0.026893553611840933,0.0,0.0,0.0
165,9,rare,CAFNet,0.060799211981435265,0.11706259313796355,0.06666666666666667,0.16666666666666666
165,9,rare,A3Net,0.03323197689967483,0.0,0.0,0.0
165,9,rare,CAFNet-D w/o association residual,0.051786780320356086,0.10778915452451095,0.06666666666666667,0.16666666666666666
165,9,rare,CAFNet-D w/o bias/popularity prior,0.05159395322346108,0.09546043308946735,0.06666666666666667,0.16666666666666666
165,9,rare,Global popularity,0.02106000867625039,0.0,0.0,0.0
165,9,rare,HSTrans100,0.0147571998133322,0.0,0.0,0.0
165,9,mid,CAFNet-D,0.18595462050957706,0.2863459897524693,0.13333333333333333,0.09090909090909091
165,9,mid,CAFNet,0.1783789900094314,0.0,0.13333333333333333,0.09090909090909091
165,9,mid,A3Net,0.19346177240388834,0.12987501165334078,0.2,0.13636363636363635
165,9,mid,CAFNet-D w/o association residual,0.2039373631525133,0.2876263497141273,0.2,0.13636363636363635
165,9,mid,CAFNet-D w/o bias/popularity prior,0.1606323134780148,0.15139734109601005,0.13333333333333333,0.09090909090909091
165,9,mid,Global popularity,0.17392780583098316,0.2200917662980802,0.2,0.13636363636363635
165,9,mid,HSTrans100,0.06400765880770763,0.0,0.0,0.0
165,9,frequent,CAFNet-D,0.5149930031920896,0.4634464183177907,0.5333333333333333,0.10810810810810811
165,9,frequent,CAFNet,0.5125008701773777,0.7728378251807521,0.5333333333333333,0.10810810810810811
165,9,frequent,A3Net,0.49223767866254425,0.5619107241149829,0.4666666666666667,0.0945945945945946
165,9,frequent,CAFNet-D w/o association residual,0.5096696690676054,0.5517854393872874,0.4666666666666667,0.0945945945945946
165,9,frequent,CAFNet-D w/o bias/popularity prior,0.5073974689043718,0.5548989126424904,0.5333333333333333,0.10810810810810811
165,9,frequent,Global popularity,0.48479661195765655,0.4011248950259845,0.6,0.12162162162162163
165,9,frequent,HSTrans100,0.4072141414654427,0.41310752815060703,0.4,0.08108108108108109
166,2,rare,CAFNet-D,0.013087843690413816,0.0,0.0,0.0
166,2,rare,CAFNet,0.012164173212123769,0.0,0.0,0.0
166,2,rare,A3Net,0.0207763034162846,0.0,0.0,0.0
166,2,rare,CAFNet-D w/o association residual,0.013983435079720073,0.0,0.0,0.0
166,2,rare,CAFNet-D w/o bias/popularity prior,0.014278794179417353,0.0,0.0,0.0
166,2,rare,Global popularity,0.011667702736312235,0.0,0.0,0.0
166,2,rare,HSTrans100,0.032376475702687126,0.10086747116627115,0.06666666666666667,0.16666666666666666
166,2,mid,CAFNet-D,0.09980472241531044,0.16421958630632805,0.13333333333333333,0.13333333333333333
166,2,mid,CAFNet,0.08156624319584849,0.0,0.0,0.0
166,2,mid,A3Net,0.11005097758118418,0.13886244387355456,0.2,0.2
166,2,mid,CAFNet-D w/o association residual,0.12221230652944258,0.1100458831490401,0.2,0.2
166,2,mid,CAFNet-D w/o bias/popularity prior,0.11083267988415046,0.22082856303278733,0.2,0.2
166,2,mid,Global popularity,0.06574129947172236,0.06625422345438904,0.06666666666666667,0.06666666666666667
166,2,mid,HSTrans100,0.050573735031475664,0.0,0.0,0.0
166,2,frequent,CAFNet-D,0.7218775541048941,0.9148568823583791,0.8666666666666667,0.19696969696969696
166,2,frequent,CAFNet,0.5729584711045506,0.7917063341896683,0.8,0.18181818181818182
166,2,frequent,A3Net,0.7055121873170942,1.0,0.9333333333333333,0.21212121212121213
166,2,frequent,CAFNet-D w/o association residual,0.6525879404106355,0.6830838076905166,0.6666666666666666,0.15151515151515152
166,2,frequent,CAFNet-D w/o bias/popularity prior,0.6945228659675434,1.0,0.8666666666666667,0.19696969696969696
166,2,frequent,Global popularity,0.661681653710718,0.88995411685096,0.9333333333333333,0.21212121212121213
166,2,frequent,HSTrans100,0.4939134176706125,0.7034066032439749,0.6,0.13636363636363635
167,1,rare,CAFNet-D,0.025255500820355305,0.0,0.0,0.0
167,1,rare,CAFNet,0.12484848484848485,0.1208113026994942,0.13333333333333333,0.4
167,1,rare,A3Net,0.12126399861564867,0.13120507751234178,0.2,0.6
167,1,rare,CAFNet-D w/o association residual,0.0447628140812991,0.0,0.06666666666666667,0.2
167,1,rare,CAFNet-D w/o bias/popularity prior,0.05137623536014352,0.10209739512291163,0.06666666666666667,0.2
167,1,rare,Global popularity,0.01959274345367225,0.0,0.0,0.0
167,1,rare,HSTrans100,0.05730615286352991,0.09803928583135704,0.06666666666666667,0.2
167,1,mid,CAFNet-D,0.013246617432024729,0.0,0.0,0.0
167,1,mid,CAFNet,0.03927553927553928,0.0,0.0,0.0
167,1,mid,A3Net,0.027657981431566336,0.0,0.0,0.0
167,1,mid,CAFNet-D w/o association residual,0.02163136048998393,0.0,0.0,0.0
167,1,mid,CAFNet-D w/o bias/popularity prior,0.02993361252489169,0.0,0.0,0.0
167,1,mid,Global popularity,0.015305280332573609,0.0,0.0,0.0
167,1,mid,HSTrans100,0.0343691580287325,0.0,0.06666666666666667,0.3333333333333333
167,1,frequent,CAFNet-D,0.6391221168258485,0.7058075148678529,0.6666666666666666,0.23809523809523808
167,1,frequent,CAFNet,0.5642596062251367,0.6235540477207573,0.6666666666666666,0.23809523809523808
167,1,frequent,A3Net,0.6495136935174722,0.9337457765456111,0.7333333333333333,0.2619047619047619
167,1,frequent,CAFNet-D w/o association residual,0.6366744374224738,0.8364586133797037,0.7333333333333333,0.2619047619047619
167,1,frequent,CAFNet-D w/o bias/popularity prior,0.6695049580313056,0.8701249883466594,0.8,0.2857142857142857
167,1,frequent,Global popularity,0.5736868410148511,0.7471589728148226,0.6666666666666666,0.23809523809523808
167,1,frequent,HSTrans100,0.4525744114857645,0.6371130896657825,0.6666666666666666,0.23809523809523808
168,7,rare,CAFNet-D,0.013636695660463534,0.0,0.0,0.0
168,7,rare,CAFNet,0.2039737274220033,0.34519134224686937,0.13333333333333333,0.4
168,7,rare,A3Net,0.02344136050935728,0.0,0.0,0.0
168,7,rare,CAFNet-D w/o association residual,0.008594151211048371,0.0,0.0,0.0
168,7,rare,CAFNet-D w/o bias/popularity prior,0.016294906069348518,0.0,0.0,0.0
168,7,rare,Global popularity,0.008296649508283703,0.0,0.0,0.0
168,7,rare,HSTrans100,0.00637475616605583,0.0,0.0,0.0
168,7,mid,CAFNet-D,0.024085257874863566,0.0,0.0,0.0
168,7,mid,CAFNet,0.09056710033410954,0.0,0.06666666666666667,0.25
168,7,mid,A3Net,0.09166666666666667,0.15101961822780524,0.06666666666666667,0.25
168,7,mid,CAFNet-D w/o association residual,0.024708614526685158,0.0,0.0,0.0
168,7,mid,CAFNet-D w/o bias/popularity prior,0.019363118146104523,0.0,0.0,0.0
168,7,mid,Global popularity,0.01827720955326408,0.0,0.0,0.0
168,7,mid,HSTrans100,0.011170303530549196,0.0,0.0,0.0
168,7,frequent,CAFNet-D,0.3697093684303391,0.5670429581667767,0.4666666666666667,0.25
168,7,frequent,CAFNet,0.39007802525966695,0.3245839744442362,0.5333333333333333,0.2857142857142857
168,7,frequent,A3Net,0.3944706893369741,0.5473983622993503,0.4666666666666667,0.25
168,7,frequent,CAFNet-D w/o association residual,0.3757948119015275,0.5958595188912911,0.4666666666666667,0.25
168,7,frequent,CAFNet-D w/o bias/popularity prior,0.4171456413387519,0.7167674835027339,0.5333333333333333,0.2857142857142857
168,7,frequent,Global popularity,0.38719684280002903,0.5517854393872874,0.5333333333333333,0.2857142857142857
168,7,frequent,HSTrans100,0.21459576887770143,0.3565964385966263,0.4,0.21428571428571427
169,6,rare,CAFNet-D,0.012427390571906083,0.0,0.0,0.0
169,6,rare,CAFNet,0.009473486286355677,0.0,0.0,0.0
169,6,rare,A3Net,0.011046851402795321,0.0,0.0,0.0
169,6,rare,CAFNet-D w/o association residual,0.007521955811671081,0.0,0.0,0.0
169,6,rare,CAFNet-D w/o bias/popularity prior,0.01090542181092449,0.0,0.0,0.0
169,6,rare,Global popularity,0.015974286445998947,0.0,0.0,0.0
169,6,rare,HSTrans100,0.013711043138781154,0.0,0.0,0.0
169,6,mid,CAFNet-D,0.06825749058541267,0.06362078819895173,0.06666666666666667,0.08333333333333333
169,6,mid,CAFNet,0.033032186514528356,0.0,0.0,0.0
169,6,mid,A3Net,0.12742772441795877,0.0,0.13333333333333333,0.16666666666666666
169,6,mid,CAFNet-D w/o association residual,0.10158614287535578,0.07336392209936006,0.06666666666666667,0.08333333333333333
169,6,mid,CAFNet-D w/o bias/popularity prior,0.14706746917662591,0.21801641453242443,0.2,0.25
169,6,mid,Global popularity,0.05850770641862746,0.0,0.06666666666666667,0.08333333333333333
169,6,mid,HSTrans100,0.09846272542218211,0.07336392209936006,0.13333333333333333,0.16666666666666666
169,6,frequent,CAFNet-D,0.6972144296245222,0.9305687780632229,0.9333333333333333,0.25925925925925924
169,6,frequent,CAFNet,0.5551090694781369,0.5309999066793253,0.8,0.2222222222222222
169,6,frequent,A3Net,0.7109430955284237,0.9305687780632229,0.8,0.2222222222222222
169,6,frequent,CAFNet-D w/o association residual,0.6824306816125861,1.0,0.9333333333333333,0.25925925925925924
169,6,frequent,CAFNet-D w/o bias/popularity prior,0.6799381158847658,1.0,1.0,0.2777777777777778
169,6,frequent,Global popularity,0.7129232559574835,1.0,1.0,0.2777777777777778
169,6,frequent,HSTrans100,0.53204567649825,0.713654010247531,0.7333333333333333,0.2037037037037037
170,5,rare,CAFNet-D,0.03961969065417341,0.0,0.0,0.0
170,5,rare,CAFNet,0.019061749653854917,0.0,0.0,0.0
170,5,rare,A3Net,0.008906294493877642,0.0,0.0,0.0
170,5,rare,CAFNet-D w/o association residual,0.020113919656068863,0.0,0.0,0.0
170,5,rare,CAFNet-D w/o bias/popularity prior,0.0261609994213087,0.0,0.0,0.0
170,5,rare,Global popularity,0.012083525298150917,0.0,0.0,0.0
170,5,rare,HSTrans100,0.02957722301621823,0.0,0.06666666666666667,0.25
170,5,mid,CAFNet-D,0.12916666666666665,0.19342640361727081,0.13333333333333333,1.0
170,5,mid,CAFNet,0.5588235294117647,0.6131471927654584,0.06666666666666667,0.5
170,5,mid,A3Net,0.02642501383508578,0.0,0.0,0.0
170,5,mid,CAFNet-D w/o association residual,0.12325581395348838,0.23719771276929622,0.06666666666666667,0.5
170,5,mid,CAFNet-D w/o bias/popularity prior,0.35,0.5640920940185894,0.13333333333333333,1.0
170,5,mid,Global popularity,0.013137665967854647,0.0,0.0,0.0
170,5,mid,HSTrans100,0.0946843853820598,0.20438239758848611,0.06666666666666667,0.5
170,5,frequent,CAFNet-D,0.6943983750222122,0.9363792118010483,0.9333333333333333,0.4117647058823529
170,5,frequent,CAFNet,0.5041756104851771,0.7183424120903082,0.5333333333333333,0.23529411764705882
170,5,frequent,A3Net,0.459715641114822,0.5232512984721257,0.5333333333333333,0.23529411764705882
170,5,frequent,CAFNet-D w/o association residual,0.6758124979239039,1.0,0.8666666666666667,0.38235294117647056
170,5,frequent,CAFNet-D w/o bias/popularity prior,0.6107888619125862,0.8389574121760603,0.8,0.35294117647058826
170,5,frequent,Global popularity,0.6945857223177987,1.0,0.9333333333333333,0.4117647058823529
170,5,frequent,HSTrans100,0.5802500569599865,0.8630152897016883,0.6666666666666666,0.29411764705882354
171,3,rare,CAFNet-D,0.05707080911434285,0.0,0.06666666666666667,0.041666666666666664
171,3,rare,CAFNet,0.06011091538843755,0.0,0.0,0.0
171,3,rare,A3Net,0.05020521983334898,0.0,0.06666666666666667,0.041666666666666664
171,3,rare,CAFNet-D w/o association residual,0.08062451115565004,0.0,0.06666666666666667,0.041666666666666664
171,3,rare,CAFNet-D w/o bias/popularity prior,0.047696909508395766,0.0,0.0,0.0
171,3,rare,Global popularity,0.0658416202988622,0.06625422345438904,0.06666666666666667,0.041666666666666664
171,3,rare,HSTrans100,0.052175804649816256,0.0,0.0,0.0
171,3,mid,CAFNet-D,0.36152859253752323,0.36933625363427175,0.4,0.061224489795918366
171,3,mid,CAFNet,0.42134726409866996,0.4170606134915055,0.4666666666666667,0.07142857142857142
171,3,mid,A3Net,0.3558212866598288,0.3378862576543199,0.3333333333333333,0.05102040816326531
171,3,mid,CAFNet-D w/o association residual,0.4940673693733023,0.5676818677290052,0.5333333333333333,0.08163265306122448
171,3,mid,CAFNet-D w/o bias/popularity prior,0.3698577307397951,0.5907272848394974,0.4666666666666667,0.07142857142857142
171,3,mid,Global popularity,0.4712830307054837,0.6830838076905166,0.6,0.09183673469387756
171,3,mid,HSTrans100,0.3137369484551109,0.2837125544970319,0.2,0.030612244897959183
171,3,frequent,CAFNet-D,0.8151540549360445,0.77990823370192,0.8,0.08108108108108109
171,3,frequent,CAFNet,0.8028075019200945,0.88995411685096,0.9333333333333333,0.0945945945945946
171,3,frequent,A3Net,0.8091947496387359,0.8611375561264456,0.9333333333333333,0.0945945945945946
171,3,frequent,CAFNet-D w/o association residual,0.8020978354567361,0.77990823370192,0.8,0.08108108108108109
171,3,frequent,CAFNet-D w/o bias/popularity prior,0.8124720517953298,0.7312625444731049,0.8,0.08108108108108109
171,3,frequent,Global popularity,0.8094982668133837,0.7183424120903082,0.8,0.08108108108108109
171,3,frequent,HSTrans100,0.7718597085683825,0.769526190239283,0.7333333333333333,0.07432432432432433
172,0,rare,CAFNet-D,0.3666666666666667,0.5437713091520254,0.13333333333333333,1.0
172,0,rare,CAFNet,0.3333333333333333,0.5249810332008933,0.13333333333333333,1.0
172,0,rare,A3Net,0.3666666666666667,0.5437713091520254,0.13333333333333333,1.0
172,0,rare,CAFNet-D w/o association residual,0.05322128851540616,0.0,0.0,0.0
172,0,rare,CAFNet-D w/o bias/popularity prior,0.14761904761904762,0.23719771276929622,0.06666666666666667,0.5
172,0,rare,Global popularity,0.006260718830103085,0.0,0.0,0.0
172,0,rare,HSTrans100,0.029709507042253523,0.0,0.0,0.0
172,0,mid,CAFNet-D,0.10657894736842105,0.23719771276929622,0.06666666666666667,0.5
172,0,mid,CAFNet,0.13480392156862744,0.2640681225725909,0.06666666666666667,0.5
172,0,mid,A3Net,0.09583333333333333,0.19342640361727081,0.06666666666666667,0.5
172,0,mid,CAFNet-D w/o association residual,0.2557142857142857,0.38685280723454163,0.06666666666666667,0.5
172,0,mid,CAFNet-D w/o bias/popularity prior,0.17982456140350878,0.3065735963827292,0.06666666666666667,0.5
172,0,mid,Global popularity,0.008804675716440422,0.0,0.0,0.0
172,0,mid,HSTrans100,0.0076999432785025525,0.0,0.0,0.0
172,0,frequent,CAFNet-D,0.14602836787234405,0.1356854453911663,0.13333333333333333,0.2
172,0,frequent,CAFNet,0.17377712893035474,0.13886244387355456,0.13333333333333333,0.2
172,0,frequent,A3Net,0.23070706394168208,0.2200917662980802,0.06666666666666667,0.1
172,0,frequent,CAFNet-D w/o association residual,0.20827113482017684,0.14279514403613736,0.2,0.3
172,0,frequent,CAFNet-D w/o bias/popularity prior,0.3030513283144862,0.17630010660342915,0.4,0.6
172,0,frequent,Global popularity,0.12661808826094542,0.14279514403613736,0.2,0.3
172,0,frequent,HSTrans100,0.08101633871798829,0.0,0.0,0.0
173,1,rare,CAFNet-D,,,,
173,1,rare,CAFNet,,,,
173,1,rare,A3Net,,,,
173,1,rare,CAFNet-D w/o association residual,,,,
173,1,rare,CAFNet-D w/o bias/popularity prior,,,,
173,1,rare,Global popularity,,,,
173,1,rare,HSTrans100,,,,
173,1,mid,CAFNet-D,,,,
173,1,mid,CAFNet,,,,
173,1,mid,A3Net,,,,
173,1,mid,CAFNet-D w/o association residual,,,,
173,1,mid,CAFNet-D w/o bias/popularity prior,,,,
173,1,mid,Global popularity,,,,
173,1,mid,HSTrans100,,,,
173,1,frequent,CAFNet-D,0.5835812877405413,0.8389574121760603,0.6666666666666666,0.45454545454545453
173,1,frequent,CAFNet,0.5132961570161598,0.6311443278613472,0.7333333333333333,0.5
173,1,frequent,A3Net,0.3905025345761643,0.6207622843987103,0.4666666666666667,0.3181818181818182
173,1,frequent,CAFNet-D w/o association residual,0.5110285782243191,0.727329844310522,0.4,0.2727272727272727
173,1,frequent,CAFNet-D w/o bias/popularity prior,0.3576700015154655,0.4736695902179648,0.4666666666666667,0.3181818181818182
173,1,frequent,Global popularity,0.5577444774914688,0.88995411685096,0.6666666666666666,0.45454545454545453
173,1,frequent,HSTrans100,0.35788414723344164,0.5326208815196266,0.4,0.2727272727272727
174,6,rare,CAFNet-D,0.15259564040448934,0.2350455494144854,0.06666666666666667,0.1111111111111111
174,6,rare,CAFNet,0.13559668147235485,0.14829723057014912,0.06666666666666667,0.1111111111111111
174,6,rare,A3Net,0.2600250158474021,0.3029889503327762,0.26666666666666666,0.4444444444444444
174,6,rare,CAFNet-D w/o association residual,0.1496789745219363,0.2350455494144854,0.06666666666666667,0.1111111111111111
174,6,rare,CAFNet-D w/o bias/popularity prior,0.10837079379613457,0.18827853542832335,0.13333333333333333,0.2222222222222222
174,6,rare,Global popularity,0.017013332498852344,0.0,0.0,0.0
174,6,rare,HSTrans100,0.015946178270583037,0.0,0.0,0.0
174,6,mid,CAFNet-D,0.06429310642046702,0.0,0.0,0.0
174,6,mid,CAFNet,0.11696680856854699,0.1517621910780354,0.13333333333333333,0.2
174,6,mid,A3Net,0.10838946682809543,0.13886244387355456,0.06666666666666667,0.1
174,6,mid,CAFNet-D w/o association residual,0.07887712620958268,0.1100458831490401,0.06666666666666667,0.1
174,6,mid,CAFNet-D w/o bias/popularity prior,0.09659301756086933,0.09478836436955079,0.06666666666666667,0.1
174,6,mid,Global popularity,0.05502074341318325,0.07839826897867534,0.06666666666666667,0.1
174,6,mid,HSTrans100,0.03778284455258277,0.0,0.0,0.0
174,6,frequent,CAFNet-D,0.70555934632719,0.9363792118010483,0.9333333333333333,0.22950819672131148
174,6,frequent,CAFNet,0.6570125744744049,0.694765116060299,0.8666666666666667,0.21311475409836064
174,6,frequent,A3Net,0.6896945176671461,0.88995411685096,0.8666666666666667,0.21311475409836064
174,6,frequent,CAFNet-D w/o association residual,0.711685630218722,0.9337457765456111,0.9333333333333333,0.22950819672131148
174,6,frequent,CAFNet-D w/o bias/popularity prior,0.7367085853424373,0.9305687780632229,0.9333333333333333,0.22950819672131148
174,6,frequent,Global popularity,0.6962378659399268,1.0,0.9333333333333333,0.22950819672131148
174,6,frequent,HSTrans100,0.5277713737050341,0.823699893396571,0.6666666666666666,0.16393442622950818
